table_catalog,table_schema,table_name,table_type,is_insertable_into,is_typed,creation_time,table_name_lower
blockchain-etl,ethereum_aragon,JurorsRegistry_event_TotalActiveBalanceLimitChanged,VIEW,NO,NO,2020-05-14 19:01:36.520000+00:00,jurorsregistry_event_totalactivebalancelimitchanged
blockchain-etl,ethereum_aragon,ACL_event_SetPermissionParams,VIEW,NO,NO,2020-05-14 18:16:47.208000+00:00,acl_event_setpermissionparams
blockchain-etl,ethereum_aragon,TokenManager_event_NewVesting,VIEW,NO,NO,2020-05-14 19:34:58.288000+00:00,tokenmanager_event_newvesting
blockchain-etl,ethereum_aragon,Voting_event_ChangeMinQuorum,VIEW,NO,NO,2020-05-14 19:45:14.090000+00:00,voting_event_changeminquorum
blockchain-etl,ethereum_aragon,Kernel_event_NewAppProxy,VIEW,NO,NO,2020-05-14 18:08:50.832000+00:00,kernel_event_newappproxy
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_CEOTransferred,VIEW,NO,NO,2020-05-14 18:21:18.635000+00:00,basictournament_event_ceotransferred
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_DuelStart,VIEW,NO,NO,2021-01-09 07:49:19.947000+00:00,basictournament_v1_event_duelstart
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_COOTransferred,VIEW,NO,NO,2020-05-14 18:21:18.193000+00:00,basictournament_event_cootransferred
blockchain-etl,ethereum_cheezewizards,WizardGuild_event_COOTransferred,VIEW,NO,NO,2020-05-14 19:48:49.729000+00:00,wizardguild_event_cootransferred
blockchain-etl,ethereum_cheezewizards,WizardGuild_event_Approval,VIEW,NO,NO,2020-05-14 19:47:55.518000+00:00,wizardguild_event_approval
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_AscensionComplete,VIEW,NO,NO,2021-01-09 08:14:38.423000+00:00,basictournament_v1_event_ascensioncomplete
blockchain-etl,ethereum_cheezewizards,WizardGuild_event_ApprovalForAll,VIEW,NO,NO,2020-05-14 19:48:24.329000+00:00,wizardguild_event_approvalforall
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_OneSidedCommitCancelled,VIEW,NO,NO,2021-01-09 08:14:27.797000+00:00,basictournament_v1_event_onesidedcommitcancelled
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_DuelStart,VIEW,NO,NO,2020-05-14 18:20:07.920000+00:00,basictournament_event_duelstart
blockchain-etl,ethereum_cheezewizards,WizardPresale_event_Transfer,VIEW,NO,NO,2020-05-14 19:47:30.355000+00:00,wizardpresale_event_transfer
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_WizardElimination,VIEW,NO,NO,2021-01-09 07:54:56.873000+00:00,basictournament_v1_event_wizardelimination
blockchain-etl,ethereum_cheezewizards,InauguralGateKeeper_event_CEOTransferred,VIEW,NO,NO,2020-05-14 18:58:29.638000+00:00,inauguralgatekeeper_event_ceotransferred
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_OneSidedRevealAdded,VIEW,NO,NO,2020-05-14 18:22:10.123000+00:00,basictournament_event_onesidedrevealadded
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_AscensionPairUp,VIEW,NO,NO,2020-05-14 18:21:51.347000+00:00,basictournament_event_ascensionpairup
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_Revive,VIEW,NO,NO,2021-01-09 08:13:49.585000+00:00,basictournament_v1_event_revive
blockchain-etl,ethereum_cheezewizards,InauguralGateKeeper_v1_event_CFOTransferred,VIEW,NO,NO,2020-05-14 19:00:59.620000+00:00,inauguralgatekeeper_v1_event_cfotransferred
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_OneSidedCommitAdded,VIEW,NO,NO,2021-01-09 07:50:05.331000+00:00,basictournament_v1_event_onesidedcommitadded
blockchain-etl,ethereum_cheezewizards,WizardGuild_v1_event_SeriesOpen,VIEW,NO,NO,2021-01-09 07:55:01.113000+00:00,wizardguild_v1_event_seriesopen
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_DuelTimeOut,VIEW,NO,NO,2020-05-14 18:20:08.691000+00:00,basictournament_event_dueltimeout
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_WizardElimination,VIEW,NO,NO,2020-05-14 18:27:13.773000+00:00,basictournament_event_wizardelimination
blockchain-etl,ethereum_cheezewizards,WizardPresale_event_Approval,VIEW,NO,NO,2020-05-14 19:49:03.704000+00:00,wizardpresale_event_approval
blockchain-etl,ethereum_cheezewizards,WizardPresale_event_ApprovalForAll,VIEW,NO,NO,2020-05-14 19:47:03.430000+00:00,wizardpresale_event_approvalforall
blockchain-etl,ethereum_cheezewizards,InauguralGateKeeper_event_CFOTransferred,VIEW,NO,NO,2020-05-14 18:56:22.185000+00:00,inauguralgatekeeper_event_cfotransferred
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_DuelEnd,VIEW,NO,NO,2021-01-09 07:49:13.048000+00:00,basictournament_v1_event_duelend
blockchain-etl,ethereum_cheezewizards,WizardGuild_event_Transfer,VIEW,NO,NO,2020-05-14 19:46:14.211000+00:00,wizardguild_event_transfer
blockchain-etl,ethereum_cheezewizards,WizardGuild_v1_event_WizardConjured,VIEW,NO,NO,2021-01-09 07:56:25.255000+00:00,wizardguild_v1_event_wizardconjured
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_OneSidedRevealAdded,VIEW,NO,NO,2021-01-09 08:13:49.354000+00:00,basictournament_v1_event_onesidedrevealadded
blockchain-etl,ethereum_cheezewizards,WizardGuild_event_SeriesOpen,VIEW,NO,NO,2020-05-14 19:48:51.483000+00:00,wizardguild_event_seriesopen
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_DuelEnd,VIEW,NO,NO,2020-05-14 18:19:57.318000+00:00,basictournament_event_duelend
blockchain-etl,ethereum_cheezewizards,InauguralGateKeeper_v1_event_COOTransferred,VIEW,NO,NO,2020-05-14 19:01:35.010000+00:00,inauguralgatekeeper_v1_event_cootransferred
blockchain-etl,ethereum_cheezewizards,WizardPresale_event_WizardSummoned,VIEW,NO,NO,2020-05-14 19:48:06.204000+00:00,wizardpresale_event_wizardsummoned
blockchain-etl,ethereum_cheezewizards,WizardGuild_event_CEOTransferred,VIEW,NO,NO,2020-05-14 19:45:55.502000+00:00,wizardguild_event_ceotransferred
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_Revive,VIEW,NO,NO,2020-05-14 18:21:02.650000+00:00,basictournament_event_revive
blockchain-etl,ethereum_cheezewizards,WizardGuild_v1_event_Approval,VIEW,NO,NO,2021-01-09 07:55:05.448000+00:00,wizardguild_v1_event_approval
blockchain-etl,ethereum_cheezewizards,WizardGuild_v1_event_Transfer,VIEW,NO,NO,2021-01-09 07:59:49.542000+00:00,wizardguild_v1_event_transfer
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_DuelTimeOut,VIEW,NO,NO,2021-01-09 07:49:07.947000+00:00,basictournament_v1_event_dueltimeout
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_COOTransferred,VIEW,NO,NO,2021-01-09 07:49:16.365000+00:00,basictournament_v1_event_cootransferred
blockchain-etl,ethereum_cheezewizards,WizardGuild_v1_event_ApprovalForAll,VIEW,NO,NO,2021-01-09 07:55:21.060000+00:00,wizardguild_v1_event_approvalforall
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_AscensionChallenged,VIEW,NO,NO,2020-05-14 18:20:10.433000+00:00,basictournament_event_ascensionchallenged
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_PowerTransferred,VIEW,NO,NO,2021-01-09 08:13:51.731000+00:00,basictournament_v1_event_powertransferred
blockchain-etl,ethereum_cheezewizards,BasicTournament_event_AscensionStart,VIEW,NO,NO,2020-05-14 18:18:47.889000+00:00,basictournament_event_ascensionstart
blockchain-etl,ethereum_cheezewizards,WizardGuild_event_WizardConjured,VIEW,NO,NO,2020-05-14 19:46:53.486000+00:00,wizardguild_event_wizardconjured
blockchain-etl,ethereum_cheezewizards,BasicTournament_v1_event_AscensionPairUp,VIEW,NO,NO,2021-01-09 08:13:42.400000+00:00,basictournament_v1_event_ascensionpairup
